NU_ANO_CENSO;CO_ENTIDADE;NO_ENTIDADE;CO_ORGAO_REGIONAL;TP_SITUACAO_FUNCIONAMENTO;DT_ANO_LETIVO_INICIO;DT_ANO_LETIVO_TERMINO;CO_REGIAO;CO_MESORREGIAO;CO_MICRORREGIAO;CO_UF;CO_MUNICIPIO;CO_DISTRITO;TP_DEPENDENCIA;TP_LOCALIZACAO;TP_CATEGORIA_ESCOLA_PRIVADA;IN_CONVENIADA_PP;TP_CONVENIO_PODER_PUBLICO;IN_MANT_ESCOLA_PRIVADA_EMP;IN_MANT_ESCOLA_PRIVADA_ONG;IN_MANT_ESCOLA_PRIVADA_SIND;IN_MANT_ESCOLA_PRIVADA_SIST_S;IN_MANT_ESCOLA_PRIVADA_S_FINS;CO_ESCOLA_SEDE_VINCULADA;CO_IES_OFERTANTE;TP_REGULAMENTACAO;IN_LOCAL_FUNC_PREDIO_ESCOLAR;TP_OCUPACAO_PREDIO_ESCOLAR;IN_LOCAL_FUNC_SALAS_EMPRESA;IN_LOCAL_FUNC_SOCIOEDUCATIVO;IN_LOCAL_FUNC_UNID_PRISIONAL;IN_LOCAL_FUNC_PRISIONAL_SOCIO;IN_LOCAL_FUNC_TEMPLO_IGREJA;IN_LOCAL_FUNC_CASA_PROFESSOR;IN_LOCAL_FUNC_GALPAO;TP_OCUPACAO_GALPAO;IN_LOCAL_FUNC_SALAS_OUTRA_ESC;IN_LOCAL_FUNC_OUTROS;IN_PREDIO_COMPARTILHADO;IN_AGUA_FILTRADA;IN_AGUA_REDE_PUBLICA;IN_AGUA_POCO_ARTESIANO;IN_AGUA_CACIMBA;IN_AGUA_FONTE_RIO;IN_AGUA_INEXISTENTE;IN_ENERGIA_REDE_PUBLICA;IN_ENERGIA_GERADOR;IN_ENERGIA_OUTROS;IN_ENERGIA_INEXISTENTE;IN_ESGOTO_REDE_PUBLICA;IN_ESGOTO_FOSSA;IN_ESGOTO_INEXISTENTE;IN_LIXO_COLETA_PERIODICA;IN_LIXO_QUEIMA;IN_LIXO_JOGA_OUTRA_AREA;IN_LIXO_RECICLA;IN_LIXO_ENTERRA;IN_LIXO_OUTROS;IN_SALA_DIRETORIA;IN_SALA_PROFESSOR;IN_LABORATORIO_INFORMATICA;IN_LABORATORIO_CIENCIAS;IN_SALA_ATENDIMENTO_ESPECIAL;IN_QUADRA_ESPORTES_COBERTA;IN_QUADRA_ESPORTES_DESCOBERTA;IN_QUADRA_ESPORTES;IN_COZINHA;IN_BIBLIOTECA;IN_SALA_LEITURA;IN_BIBLIOTECA_SALA_LEITURA;IN_PARQUE_INFANTIL;IN_BERCARIO;IN_BANHEIRO_FORA_PREDIO;IN_BANHEIRO_DENTRO_PREDIO;IN_BANHEIRO_EI;IN_BANHEIRO_PNE;IN_DEPENDENCIAS_PNE;IN_SECRETARIA;IN_BANHEIRO_CHUVEIRO;IN_REFEITORIO;IN_DESPENSA;IN_ALMOXARIFADO;IN_AUDITORIO;IN_PATIO_COBERTO;IN_PATIO_DESCOBERTO;IN_ALOJAM_ALUNO;IN_ALOJAM_PROFESSOR;IN_AREA_VERDE;IN_LAVANDERIA;IN_DEPENDENCIAS_OUTRAS;QT_SALAS_EXISTENTES;QT_SALAS_UTILIZADAS;IN_EQUIP_TV;IN_EQUIP_VIDEOCASSETE;IN_EQUIP_DVD;IN_EQUIP_PARABOLICA;IN_EQUIP_COPIADORA;IN_EQUIP_RETROPROJETOR;IN_EQUIP_IMPRESSORA;IN_EQUIP_IMPRESSORA_MULT;IN_EQUIP_SOM;IN_EQUIP_MULTIMIDIA;IN_EQUIP_FAX;IN_EQUIP_FOTO;IN_COMPUTADOR;QT_EQUIP_TV;QT_EQUIP_VIDEOCASSETE;QT_EQUIP_DVD;QT_EQUIP_PARABOLICA;QT_EQUIP_COPIADORA;QT_EQUIP_RETROPROJETOR;QT_EQUIP_IMPRESSORA;QT_EQUIP_IMPRESSORA_MULT;QT_EQUIP_SOM;QT_EQUIP_MULTIMIDIA;QT_EQUIP_FAX;QT_EQUIP_FOTO;QT_COMPUTADOR;QT_COMP_ADMINISTRATIVO;QT_COMP_ALUNO;IN_INTERNET;IN_BANDA_LARGA;QT_FUNCIONARIOS;IN_ALIMENTACAO;TP_AEE;TP_ATIVIDADE_COMPLEMENTAR;IN_FUNDAMENTAL_CICLOS;TP_LOCALIZACAO_DIFERENCIADA;IN_MATERIAL_ESP_QUILOMBOLA;IN_MATERIAL_ESP_INDIGENA;IN_MATERIAL_ESP_NAO_UTILIZA;IN_EDUCACAO_INDIGENA;TP_INDIGENA_LINGUA;CO_LINGUA_INDIGENA;IN_BRASIL_ALFABETIZADO;IN_FINAL_SEMANA;IN_FORMACAO_ALTERNANCIA;IN_MEDIACAO_PRESENCIAL;IN_MEDIACAO_SEMIPRESENCIAL;IN_MEDIACAO_EAD;IN_ESPECIAL_EXCLUSIVA;IN_REGULAR;IN_EJA;IN_PROFISSIONALIZANTE;IN_COMUM_CRECHE;IN_COMUM_PRE;IN_COMUM_FUND_AI;IN_COMUM_FUND_AF;IN_COMUM_MEDIO_MEDIO;IN_COMUM_MEDIO_INTEGRADO;IN_COMUM_MEDIO_NORMAL;IN_ESP_EXCLUSIVA_CRECHE;IN_ESP_EXCLUSIVA_PRE;IN_ESP_EXCLUSIVA_FUND_AI;IN_ESP_EXCLUSIVA_FUND_AF;IN_ESP_EXCLUSIVA_MEDIO_MEDIO;IN_ESP_EXCLUSIVA_MEDIO_INTEGR;IN_ESP_EXCLUSIVA_MEDIO_NORMAL;IN_COMUM_EJA_FUND;IN_COMUM_EJA_MEDIO;IN_COMUM_EJA_PROF;IN_ESP_EXCLUSIVA_EJA_FUND;IN_ESP_EXCLUSIVA_EJA_MEDIO;IN_ESP_EXCLUSIVA_EJA_PROF;IN_COMUM_PROF;IN_ESP_EXCLUSIVA_PROF
2018;26123452;ESCOLA CRISTA DO JARDIM SAO PAULO;2;2;;;2;2605;26017;26;2611606;261160605;4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;26156121;EDUCANDARIO NOVO AMANHA ;2;2;;;2;2605;26017;26;2611606;261160605;4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;26163560;UNIAO DOS MORADORES DE AFOGADOS;2;2;;;2;2605;26017;26;2611606;261160605;4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;26144310;ESCOLA PANCRACIO;1;2;;;2;2605;26017;26;2611606;261160605;4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;26173425;SOCIEDADE ASSISTENCIA PRINCESA IZABEL;2;2;;;2;2605;26017;26;2611606;261160605;4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;26170329;ESCOLA HORIZONTE AZUL;2;2;;;2;2605;26017;26;2611606;261160605;4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;26153432;ESCOLA LEAO DE JUDA;2;2;;;2;2605;26017;26;2611606;261160605;4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;26163080;COOPERATIVA DE PRODUCAO VISUAL E ARTES MANUAIS;2;2;;;2;2605;26017;26;2611606;261160605;4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;26163101;ESCOLA COMUNITARIA FORCA JOVEN ;2;2;;;2;2605;26017;26;2611606;261160605;4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;26118483;EDUCANDARIO SAO JOSE ;2;2;;;2;2605;26017;26;2611606;261160605;4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;26162920;ROMA FUTEBOL CLUBE;2;2;;;2;2605;26017;26;2611606;261160605;4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;26182769;ESCOLA MUNICIPAL DEPUTADO PAULO LEITE;;4;;;2;2605;26017;26;2611606;261160605;3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;26206609;NUCLEO DE TRANSTORNO GLOBAL DO DESENVOLVIMENTO;;4;;;2;2605;26017;26;2611606;261160605;3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;26145219;ESCOLA MUNICIPAL DEPUTADO FERNANDO SAMPAIO - ANX I - ANTONIO FELIX;;4;;;2;2605;26017;26;2611606;261160605;3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;26157411;CLUBE DE MAES MORADORES SITIO DO ROSARIO;1;4;;;2;2605;26017;26;2611606;261160605;4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;26154161;CONSELHO DE MORADORES DA ILHA DO JOANEIRO;1;4;;;2;2605;26017;26;2611606;261160605;4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;26170566;ASSOC INDEPENDENTE ESPORTE CLUBE ;1;4;;;2;2605;26017;26;2611606;261160605;4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;26117789;CENTRO DE TERAPIA OCUPACIONAL DO RECIFE;1;4;;;2;2605;26017;26;2611606;261160605;4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;26163977;ASSOC ATLETICA BRAGANTINO FUTEBOL CLUBE;1;4;;;2;2605;26017;26;2611606;261160605;4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;26156822;CENTRO DE ATEND A MENINOS E MENINAS CAMM;1;4;;;2;2605;26017;26;2611606;261160605;4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;26149273;CRECHE MINHA INFANCIA;1;4;;;2;2605;26017;26;2611606;261160605;4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;26149354;CRECHE LAR DO BEM-TE-VI ;1;4;;;2;2605;26017;26;2611606;261160605;4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;26172801;ESC GRUPO DE MAES LUZ E VIDA DA COM DO CAMPO VOVO;1;4;;;2;2605;26017;26;2611606;261160605;4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;26145235;ESCOLA MUNICIPAL ADERBAL GALVAO ANEXO I ALT FAVELA ;;4;;;2;2605;26017;26;2611606;261160605;3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;26145251;ESCOLA MUNICIPAL PROFESSOR JOSE LOURENCO DE LIMA ANX I BALAO MAGICO;;4;;;2;2605;26017;26;2611606;261160605;3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;26172763;EDUCANDARIO NAIR CAVALCANTI ;;4;;;2;2605;26017;26;2611606;261160605;4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2018;26149214;CRECHE MUNICIPAL CEAPE- ;2;1;05/02/2018;28/12/2018;2;2605;26017;26;2611606;261160605;3;1;;;;;;;;;;;1;1;3;0;0;0;0;0;0;0;;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;1;1;1;0;1;0;0;1;0;0;0;1;0;6;6;1;0;1;0;1;0;1;1;0;1;0;0;1;1;0;2;0;1;0;1;1;0;1;0;0;8;2;6;1;1;53;1;0;0;;0;0;0;1;0;;;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;26149338;CRECHE ESCRECIFE MENINO JESUS DE CASA FORTE;1;1;05/02/2018;28/12/2018;2;2605;26017;26;2611606;261160605;3;1;;;;;;;;;;;2;1;2;0;0;0;0;0;0;0;;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;1;1;1;1;0;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;1;1;0;0;1;0;10;10;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;14;4;10;0;;90;1;1;0;;0;0;0;1;0;;;0;0;0;1;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;26149370;ESCOLA MUNICIPAL ALTO DO REFUGIO - IVAN NEVES ;1;1;05/02/2018;28/12/2018;2;2605;26017;26;2611606;261160605;3;1;;;;;;;;;;;1;0;;0;0;0;0;0;0;0;;0;1;;1;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;6;6;1;0;0;0;0;0;0;1;1;0;0;1;0;2;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;;26;1;0;0;1;0;0;0;1;0;;;0;0;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
2018;26149389;EDUCANDARIO SIQUEIRA BRANDAO;1;1;01/02/2018;28/12/2018;2;2605;26017;26;2611606;261160605;4;1;1;0;;1;0;0;0;0;;;0;1;2;0;0;0;0;0;0;0;;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;1;1;1;0;1;1;1;1;1;0;1;1;0;1;0;1;1;0;0;0;0;0;10;6;1;0;1;0;0;0;0;1;1;0;0;1;1;1;0;1;0;0;0;0;1;2;0;0;1;4;1;3;1;0;7;0;0;0;0;0;0;0;1;0;;;0;0;0;1;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;26149435;EDUCANDARIO CAMPOS ANDRADE;1;1;01/02/2018;28/12/2018;2;2605;26017;26;2611606;261160605;4;1;1;0;;1;0;0;0;0;;;1;1;2;0;0;0;0;0;0;0;;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;1;1;1;1;0;1;1;0;0;0;0;1;1;0;0;0;0;0;13;7;1;1;1;0;1;0;1;0;1;0;0;0;1;1;1;1;0;1;0;2;0;1;0;0;0;12;1;12;1;1;14;0;0;0;0;0;0;0;1;0;;;0;0;0;1;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;26149443;EDUCANDARIO UNIVERSO INFANTIL;1;1;01/02/2018;28/12/2018;2;2605;26017;26;2611606;261160605;4;1;1;0;;1;0;0;0;0;;;1;1;2;0;0;0;0;0;0;0;;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;1;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;7;7;1;0;1;0;0;0;0;1;1;0;0;1;1;2;0;2;0;0;0;0;1;3;0;0;1;2;2;0;1;1;19;0;0;0;0;0;0;0;1;0;;;0;0;0;1;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;26170450;ESCOLA SAO MIGUEL LTDA;2;1;01/02/2018;28/12/2018;2;2605;26017;26;2611606;261160605;4;1;1;0;;1;0;0;0;0;;;1;1;1;0;0;0;0;0;0;0;;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;1;1;1;0;1;1;1;1;1;1;0;0;1;0;1;1;0;1;1;0;0;11;10;1;0;1;1;1;0;1;1;1;1;0;0;1;1;0;1;1;1;0;1;1;1;1;0;0;1;1;1;1;1;13;0;0;0;0;0;0;1;0;0;;;0;0;0;1;0;0;0;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;26170469;NIP - ESCOLA DE EDUCACAO APLICADA;2;1;01/02/2018;27/12/2018;2;2605;26017;26;2611606;261160605;4;1;1;0;;0;0;0;0;1;;;1;1;2;0;0;0;0;0;0;0;;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;1;1;1;0;1;0;1;0;1;1;1;0;0;0;1;0;1;0;1;1;1;1;1;1;1;0;0;0;0;0;0;11;9;1;0;0;0;1;0;1;1;1;1;0;1;1;2;0;0;0;1;0;1;2;1;8;0;1;49;18;31;1;1;71;0;0;0;0;0;0;0;1;0;;;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;26170477;SERVICO SOCIAL DO COMERCIO SESC CASA AMARELA;1;1;06/02/2018;14/12/2018;2;2605;26017;26;2611606;261160605;4;1;1;0;;1;0;0;0;0;;;1;1;1;0;0;0;0;0;0;0;;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;1;0;0;0;1;0;1;1;1;0;1;1;0;0;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;0;0;6;6;0;0;1;0;1;0;1;1;1;1;1;0;1;0;0;1;0;1;0;2;1;1;2;1;0;5;5;0;1;1;20;0;0;0;0;0;0;0;1;0;;;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
2018;26170493;ESCOLA SANTA BERNADETE;1;1;01/02/2018;30/12/2018;2;2605;26017;26;2611606;261160605;4;1;4;1;1;0;0;1;0;0;;;1;1;1;0;0;0;0;0;0;0;;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;1;1;1;1;0;0;0;1;0;1;1;1;1;1;0;1;0;1;0;0;0;0;0;0;5;5;1;0;1;0;1;1;1;0;1;0;0;0;1;1;0;3;0;1;1;1;0;2;0;0;0;3;1;2;1;1;22;1;0;0;0;0;0;0;1;0;;;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;26170507;COLEGIO SANTA LUISA DE MARILLAC;1;1;01/02/2018;27/12/2018;2;2605;26017;26;2611606;261160605;4;1;1;0;;1;0;0;0;0;;;1;1;1;0;0;0;0;0;0;0;;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;1;0;0;1;1;1;0;0;1;0;1;1;1;1;1;1;0;0;1;1;1;1;1;1;0;1;1;0;0;1;0;0;1;0;0;15;8;1;0;1;0;0;0;0;1;1;0;0;0;1;2;0;1;0;0;0;0;1;10;0;0;0;2;2;2;1;0;27;0;0;0;1;0;0;0;1;0;;;0;0;0;1;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;26170515;CTM COLEGIO E CURSO LTDA;1;1;01/02/2018;31/12/2018;2;2605;26017;26;2611606;261160605;4;1;1;0;;1;0;0;0;0;;;1;1;2;0;0;0;0;0;0;0;;0;0;1;1;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;1;1;1;0;1;0;1;0;1;1;1;1;0;0;1;1;1;1;1;1;1;0;1;0;1;0;0;0;0;0;0;16;6;1;0;0;0;1;0;0;1;1;1;1;1;1;3;0;0;0;1;0;0;2;4;6;1;1;13;3;10;1;1;25;0;0;0;;0;0;0;1;0;;;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;26170531;INSTITUTO ESPACO CRIATIVO;1;1;29/01/2018;28/12/2018;2;2605;26017;26;2611606;261160605;4;1;1;0;;1;0;0;0;0;;;1;1;1;0;0;0;0;0;0;0;;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;6;5;1;0;1;0;1;1;1;1;1;1;0;1;1;1;0;1;0;1;1;1;1;1;1;0;1;1;1;0;1;0;6;0;0;0;0;0;0;0;1;0;;;0;0;0;1;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;26170540;ESCOLA SANTA MARTA;1;1;07/02/2018;21/12/2018;2;2605;26017;26;2611606;261160605;4;1;1;0;;1;0;0;0;0;;;1;1;1;0;0;0;0;0;0;0;;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;1;0;0;1;0;0;0;0;0;0;5;5;1;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;1;0;1;0;0;0;1;1;0;1;1;5;0;0;0;0;0;0;0;1;0;;;0;0;0;1;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;26170639;ESCOLA MUNICIPAL ASA BRANCA ;2;1;05/02/2018;28/12/2018;2;2605;26017;26;2611606;261160605;3;1;;;;;;;;;;;2;1;2;0;0;0;0;0;0;0;;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;1;0;0;1;1;0;0;0;1;1;0;1;0;0;0;1;0;0;0;0;0;6;6;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;;27;1;0;0;1;0;0;0;1;0;;;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
